source_file,problem_id,model_name,prompt_name,repeat,legacy_parse_success,loc,sloc,comments,blank,cc_avg,cc_max,cc_sum,halstead_volume,halstead_difficulty,halstead_effort,halstead_vocabulary,halstead_length,halstead_bugs,maintainability_index,token_length,functional_pass
outputs\raw\humaneval_001__deepseek_model__concise__r5.json,humaneval_001,deepseek_model,concise,,True,16.0,15.0,0.0,1.0,5.0,5.0,5.0,69.76048999263462,3.0,209.28146997790384,10.0,21.0,0.02325349666421154,60.15187726388286,54,
outputs\raw\humaneval_001__deepseek_model__constraint__r1.json,humaneval_001,deepseek_model,constraint,,True,22.0,17.0,1.0,4.0,5.0,5.0,5.0,47.548875021634686,2.5,118.87218755408671,9.0,15.0,0.01584962500721156,74.82691165360204,56,
outputs\raw\humaneval_001__deepseek_model__constraint__r2.json,humaneval_001,deepseek_model,constraint,,True,29.0,16.0,1.0,5.0,5.0,5.0,5.0,47.548875021634686,2.5,118.87218755408671,9.0,15.0,0.01584962500721156,89.81999710734652,124,
outputs\raw\humaneval_001__deepseek_model__constraint__r3.json,humaneval_001,deepseek_model,constraint,,True,22.0,17.0,1.0,4.0,5.0,5.0,5.0,47.548875021634686,2.5,118.87218755408671,9.0,15.0,0.01584962500721156,74.82691165360204,60,
outputs\raw\humaneval_001__deepseek_model__constraint__r4.json,humaneval_001,deepseek_model,constraint,,True,22.0,16.0,1.0,5.0,5.0,5.0,5.0,47.548875021634686,2.5,118.87218755408671,9.0,15.0,0.01584962500721156,75.7958771856356,55,
outputs\raw\humaneval_001__deepseek_model__constraint__r5.json,humaneval_001,deepseek_model,constraint,,True,22.0,17.0,1.0,4.0,5.0,5.0,5.0,47.548875021634686,2.5,118.87218755408671,9.0,15.0,0.01584962500721156,74.82691165360204,60,
outputs\raw\humaneval_001__deepseek_model__optimized__r1.json,humaneval_001,deepseek_model,optimized,,True,20.0,17.0,1.0,3.0,5.0,5.0,5.0,47.548875021634686,2.5,118.87218755408671,9.0,15.0,0.01584962500721156,74.82691165360204,54,
outputs\raw\humaneval_001__deepseek_model__optimized__r2.json,humaneval_001,deepseek_model,optimized,,True,16.0,15.0,0.0,1.0,5.0,5.0,5.0,69.76048999263462,3.0,209.28146997790384,10.0,21.0,0.02325349666421154,60.15187726388286,54,
outputs\raw\humaneval_001__deepseek_model__optimized__r3.json,humaneval_001,deepseek_model,optimized,,True,16.0,15.0,0.0,1.0,5.0,5.0,5.0,69.76048999263462,3.0,209.28146997790384,10.0,21.0,0.02325349666421154,60.15187726388286,54,
outputs\raw\humaneval_001__deepseek_model__optimized__r4.json,humaneval_001,deepseek_model,optimized,,True,21.0,18.0,0.0,3.0,6.0,6.0,6.0,59.794705707972525,2.5714285714285716,153.75781467764364,10.0,18.0,0.019931568569324175,59.37029735596963,54,
outputs\raw\humaneval_001__deepseek_model__optimized__r5.json,humaneval_001,deepseek_model,optimized,,True,16.0,15.0,0.0,1.0,5.0,5.0,5.0,69.76048999263462,3.0,209.28146997790384,10.0,21.0,0.02325349666421154,60.15187726388286,54,
outputs\raw\humaneval_001__deepseek_model__readable__r1.json,humaneval_001,deepseek_model,readable,,True,23.0,16.0,2.0,5.0,5.0,5.0,5.0,47.548875021634686,2.5,118.87218755408671,9.0,15.0,0.01584962500721156,80.87298624228917,71,
outputs\raw\humaneval_001__deepseek_model__readable__r2.json,humaneval_001,deepseek_model,readable,,True,30.0,16.0,2.0,5.0,5.0,5.0,5.0,59.794705707972525,2.5714285714285716,153.75781467764364,10.0,18.0,0.019931568569324175,89.28197163011731,138,
outputs\raw\humaneval_001__deepseek_model__readable__r3.json,humaneval_001,deepseek_model,readable,,True,23.0,16.0,2.0,5.0,5.0,5.0,5.0,47.548875021634686,2.5,118.87218755408671,9.0,15.0,0.01584962500721156,80.87298624228917,71,
outputs\raw\humaneval_001__deepseek_model__readable__r4.json,humaneval_001,deepseek_model,readable,,True,30.0,16.0,2.0,5.0,5.0,5.0,5.0,47.548875021634686,2.5,118.87218755408671,9.0,15.0,0.01584962500721156,89.97882938923976,136,
outputs\raw\humaneval_001__deepseek_model__readable__r5.json,humaneval_001,deepseek_model,readable,,True,30.0,16.0,2.0,5.0,5.0,5.0,5.0,59.794705707972525,2.5714285714285716,153.75781467764364,10.0,18.0,0.019931568569324175,89.28197163011731,138,
outputs\raw\humaneval_001__gpt5_model__basic__r1.json,humaneval_001,gpt5_model,basic,,True,36.0,23.0,5.0,2.0,6.0,6.0,6.0,75.28421251514429,3.5,263.494743803005,12.0,21.0,0.025094737505048096,84.58268319527065,167,
outputs\raw\humaneval_001__gpt5_model__basic__r2.json,humaneval_001,gpt5_model,basic,,True,41.0,26.0,6.0,2.0,9.0,9.0,9.0,108.0,4.090909090909091,441.8181818181818,16.0,27.0,0.036,81.9254959395694,205,
outputs\raw\humaneval_001__gpt5_model__basic__r3.json,humaneval_001,gpt5_model,basic,,True,34.0,21.0,4.0,2.0,7.0,7.0,7.0,96.0,3.6363636363636362,349.09090909090907,16.0,24.0,0.032,84.50522137553752,174,
outputs\raw\humaneval_001__gpt5_model__basic__r4.json,humaneval_001,gpt5_model,basic,,True,38.0,25.0,4.0,2.0,8.0,8.0,8.0,110.36149671375918,4.909090909090909,541.7746202311814,17.0,27.0,0.03678716557125306,81.93993647908316,184,
outputs\raw\humaneval_001__gpt5_model__basic__r5.json,humaneval_001,gpt5_model,basic,,True,36.0,23.0,5.0,2.0,6.0,6.0,6.0,75.28421251514429,3.5,263.494743803005,12.0,21.0,0.025094737505048096,84.58268319527065,183,
outputs\raw\humaneval_001__gpt5_model__concise__r1.json,humaneval_001,gpt5_model,concise,,True,28.0,24.0,3.0,2.0,6.0,6.0,6.0,75.28421251514429,3.5,263.494743803005,12.0,21.0,0.025094737505048096,75.36538459038056,97,
outputs\raw\humaneval_001__gpt5_model__concise__r2.json,humaneval_001,gpt5_model,concise,,True,27.0,23.0,3.0,2.0,6.0,6.0,6.0,77.70923408096293,4.375,339.97789910421284,13.0,21.0,0.025903078026987644,76.0122462255067,93,
outputs\raw\humaneval_001__gpt5_model__concise__r3.json,humaneval_001,gpt5_model,concise,,True,30.0,26.0,4.0,2.0,7.0,7.0,7.0,75.28421251514429,3.5,263.494743803005,12.0,21.0,0.025094737505048096,76.15016383379273,102,
outputs\raw\humaneval_001__gpt5_model__concise__r4.json,humaneval_001,gpt5_model,concise,,True,29.0,24.0,4.0,2.0,6.0,6.0,6.0,77.70923408096293,4.375,339.97789910421284,13.0,21.0,0.025903078026987644,77.21514792316438,110,
outputs\raw\humaneval_001__gpt5_model__concise__r5.json,humaneval_001,gpt5_model,concise,,True,31.0,21.0,2.0,2.0,5.0,5.0,5.0,64.52932501298082,3.0,193.58797503894246,12.0,18.0,0.02150977500432694,85.80838510225207,149,
outputs\raw\humaneval_001__gpt5_model__constraint__r1.json,humaneval_001,gpt5_model,constraint,,True,39.0,27.0,6.0,2.0,8.0,8.0,8.0,114.22064766172811,5.555555555555555,634.5591536762672,14.0,30.0,0.038073549220576035,81.14076765885747,198,
outputs\raw\humaneval_001__gpt5_model__constraint__r2.json,humaneval_001,gpt5_model,constraint,,True,38.0,24.0,6.0,2.0,8.0,8.0,8.0,96.0,4.8,460.79999999999995,16.0,24.0,0.032,82.89498738715,196,
outputs\raw\humaneval_001__gpt5_model__constraint__r3.json,humaneval_001,gpt5_model,constraint,,True,36.0,23.0,5.0,2.0,6.0,6.0,6.0,75.28421251514429,3.5,263.494743803005,12.0,21.0,0.025094737505048096,84.58268319527065,176,
outputs\raw\humaneval_001__gpt5_model__constraint__r4.json,humaneval_001,gpt5_model,constraint,,True,39.0,25.0,8.0,2.0,7.0,7.0,7.0,88.81055323538621,3.5555555555555554,315.7708559480398,13.0,24.0,0.029603517745128736,82.9351876203821,202,
outputs\raw\humaneval_001__gpt5_model__constraint__r5.json,humaneval_001,gpt5_model,constraint,,True,36.0,23.0,5.0,2.0,6.0,6.0,6.0,77.70923408096293,4.375,339.97789910421284,13.0,21.0,0.025903078026987644,84.48627446124114,173,
outputs\raw\humaneval_001__gpt5_model__optimized__r1.json,humaneval_001,gpt5_model,optimized,,True,37.0,24.0,5.0,2.0,6.0,6.0,6.0,77.70923408096293,4.375,339.97789910421284,13.0,21.0,0.025903078026987644,84.03202590802532,172,
outputs\raw\humaneval_001__gpt5_model__optimized__r2.json,humaneval_001,gpt5_model,optimized,,True,35.0,23.0,5.0,2.0,6.0,6.0,6.0,77.70923408096293,4.375,339.97789910421284,13.0,21.0,0.025903078026987644,84.48627446124114,172,
outputs\raw\humaneval_001__gpt5_model__optimized__r3.json,humaneval_001,gpt5_model,optimized,,True,33.0,21.0,5.0,2.0,5.0,5.0,5.0,64.52932501298082,3.0,193.58797503894246,12.0,18.0,0.02150977500432694,86.05583354454295,159,
outputs\raw\humaneval_001__gpt5_model__optimized__r4.json,humaneval_001,gpt5_model,optimized,,True,32.0,21.0,2.0,2.0,7.0,7.0,7.0,125.09775004326937,3.8461538461538463,481.145192474113,18.0,30.0,0.04169925001442312,82.70203554653031,156,
outputs\raw\humaneval_001__gpt5_model__optimized__r5.json,humaneval_001,gpt5_model,optimized,,True,32.0,20.0,3.0,2.0,6.0,6.0,6.0,82.0447025077789,3.5,287.15645877722613,15.0,21.0,0.02734823416925963,85.44955067345586,161,
outputs\raw\humaneval_001__gpt5_model__readable__r1.json,humaneval_001,gpt5_model,readable,,True,40.0,28.0,8.0,4.0,9.0,9.0,9.0,158.12342722003538,6.0,948.7405633202122,21.0,36.0,0.05270780907334513,79.59640278315533,177,
outputs\raw\humaneval_001__gpt5_model__readable__r2.json,humaneval_001,gpt5_model,readable,,True,46.0,26.0,13.0,4.0,6.0,6.0,6.0,77.70923408096293,4.375,339.97789910421284,13.0,21.0,0.025903078026987644,82.60876706081942,246,
outputs\raw\humaneval_001__gpt5_model__readable__r3.json,humaneval_001,gpt5_model,readable,,True,50.0,33.0,5.0,5.0,7.0,7.0,7.0,91.37651812938249,4.444444444444445,406.1178583528111,14.0,24.0,0.03045883937646083,80.90255793409531,206,
outputs\raw\humaneval_001__gpt5_model__readable__r4.json,humaneval_001,gpt5_model,readable,,True,46.0,30.0,5.0,4.0,7.0,7.0,7.0,125.09775004326937,3.8461538461538463,481.145192474113,18.0,30.0,0.04169925001442312,81.49309758208088,206,
outputs\raw\humaneval_001__gpt5_model__readable__r5.json,humaneval_001,gpt5_model,readable,,True,43.0,24.0,8.0,6.0,8.0,8.0,8.0,77.70923408096293,4.375,339.97789910421284,13.0,21.0,0.025903078026987644,83.63666759545404,210,
outputs\raw\humaneval_002__claude_model__basic__r1.json,humaneval_002,claude_model,basic,,True,2.0,2.0,0.0,0.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,88.5574946685516,9,
outputs\raw\humaneval_002__claude_model__basic__r2.json,humaneval_002,claude_model,basic,,True,2.0,2.0,0.0,0.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,88.5574946685516,9,
outputs\raw\humaneval_002__claude_model__basic__r3.json,humaneval_002,claude_model,basic,,True,2.0,2.0,0.0,0.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,88.5574946685516,9,
outputs\raw\humaneval_002__claude_model__basic__r4.json,humaneval_002,claude_model,basic,,True,2.0,2.0,0.0,0.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,88.5574946685516,9,
outputs\raw\humaneval_002__claude_model__basic__r5.json,humaneval_002,claude_model,basic,,True,2.0,2.0,0.0,0.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,88.5574946685516,9,
outputs\raw\humaneval_002__claude_model__concise__r1.json,humaneval_002,claude_model,concise,,True,2.0,2.0,0.0,0.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,88.5574946685516,9,
outputs\raw\humaneval_002__claude_model__concise__r2.json,humaneval_002,claude_model,concise,,True,2.0,2.0,0.0,0.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,88.5574946685516,9,
outputs\raw\humaneval_002__claude_model__concise__r3.json,humaneval_002,claude_model,concise,,True,2.0,2.0,0.0,0.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,88.5574946685516,9,
outputs\raw\humaneval_002__claude_model__concise__r4.json,humaneval_002,claude_model,concise,,True,2.0,2.0,0.0,0.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,88.5574946685516,9,
outputs\raw\humaneval_002__claude_model__concise__r5.json,humaneval_002,claude_model,concise,,True,2.0,2.0,0.0,0.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,88.5574946685516,9,
outputs\raw\humaneval_002__claude_model__constraint__r1.json,humaneval_002,claude_model,constraint,,True,10.0,2.0,0.0,1.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,65.11035329571214,49,
outputs\raw\humaneval_002__claude_model__constraint__r2.json,humaneval_002,claude_model,constraint,,True,10.0,2.0,0.0,1.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,65.11035329571214,49,
outputs\raw\humaneval_002__claude_model__constraint__r3.json,humaneval_002,claude_model,constraint,,True,10.0,2.0,0.0,1.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,65.11035329571214,49,
outputs\raw\humaneval_002__claude_model__constraint__r4.json,humaneval_002,claude_model,constraint,,True,10.0,2.0,0.0,1.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,65.11035329571214,49,
outputs\raw\humaneval_002__claude_model__constraint__r5.json,humaneval_002,claude_model,constraint,,True,10.0,2.0,0.0,1.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,65.11035329571214,49,
outputs\raw\humaneval_002__claude_model__optimized__r1.json,humaneval_002,claude_model,optimized,,True,2.0,2.0,0.0,0.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,88.5574946685516,9,
outputs\raw\humaneval_002__claude_model__optimized__r2.json,humaneval_002,claude_model,optimized,,True,2.0,2.0,0.0,0.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,88.5574946685516,9,
outputs\raw\humaneval_002__claude_model__optimized__r3.json,humaneval_002,claude_model,optimized,,True,2.0,2.0,0.0,0.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,88.5574946685516,9,
outputs\raw\humaneval_002__claude_model__optimized__r4.json,humaneval_002,claude_model,optimized,,True,2.0,2.0,0.0,0.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,88.5574946685516,9,
outputs\raw\humaneval_002__claude_model__optimized__r5.json,humaneval_002,claude_model,optimized,,True,2.0,2.0,0.0,0.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,88.5574946685516,9,
outputs\raw\humaneval_002__claude_model__readable__r1.json,humaneval_002,claude_model,readable,,True,12.0,4.0,0.0,1.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,91.27654850823647,55,
outputs\raw\humaneval_002__claude_model__readable__r2.json,humaneval_002,claude_model,readable,,True,12.0,4.0,0.0,1.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,91.27654850823647,55,
outputs\raw\humaneval_002__claude_model__readable__r3.json,humaneval_002,claude_model,readable,,True,12.0,4.0,0.0,1.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,91.27654850823647,55,
outputs\raw\humaneval_002__claude_model__readable__r4.json,humaneval_002,claude_model,readable,,True,12.0,4.0,0.0,1.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,91.27654850823647,55,
outputs\raw\humaneval_002__claude_model__readable__r5.json,humaneval_002,claude_model,readable,,True,12.0,4.0,0.0,1.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,91.27654850823647,55,
outputs\raw\humaneval_002__deepseek_model__basic__r1.json,humaneval_002,deepseek_model,basic,,True,10.0,2.0,0.0,1.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,65.11035329571214,49,
outputs\raw\humaneval_002__deepseek_model__basic__r2.json,humaneval_002,deepseek_model,basic,,True,10.0,2.0,0.0,1.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,65.11035329571214,49,
outputs\raw\humaneval_002__deepseek_model__basic__r3.json,humaneval_002,deepseek_model,basic,,True,10.0,2.0,0.0,1.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,65.11035329571214,49,
outputs\raw\humaneval_002__deepseek_model__basic__r4.json,humaneval_002,deepseek_model,basic,,True,10.0,2.0,0.0,1.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,65.11035329571214,49,
outputs\raw\humaneval_002__deepseek_model__basic__r5.json,humaneval_002,deepseek_model,basic,,True,10.0,2.0,0.0,1.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,65.11035329571214,49,
outputs\raw\humaneval_002__deepseek_model__concise__r1.json,humaneval_002,deepseek_model,concise,,True,2.0,2.0,0.0,0.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,88.5574946685516,9,
outputs\raw\humaneval_002__deepseek_model__concise__r2.json,humaneval_002,deepseek_model,concise,,True,2.0,2.0,0.0,0.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,88.5574946685516,9,
outputs\raw\humaneval_002__deepseek_model__concise__r3.json,humaneval_002,deepseek_model,concise,,True,2.0,2.0,0.0,0.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,88.5574946685516,9,
outputs\raw\humaneval_002__deepseek_model__concise__r4.json,humaneval_002,deepseek_model,concise,,True,2.0,2.0,0.0,0.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,88.5574946685516,9,
outputs\raw\humaneval_002__deepseek_model__concise__r5.json,humaneval_002,deepseek_model,concise,,True,2.0,2.0,0.0,0.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,88.5574946685516,9,
outputs\raw\humaneval_002__deepseek_model__constraint__r1.json,humaneval_002,deepseek_model,constraint,,True,10.0,2.0,0.0,1.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,65.11035329571214,49,
outputs\raw\humaneval_002__deepseek_model__constraint__r2.json,humaneval_002,deepseek_model,constraint,,True,10.0,2.0,0.0,1.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,65.11035329571214,49,
outputs\raw\humaneval_002__deepseek_model__constraint__r3.json,humaneval_002,deepseek_model,constraint,,True,10.0,2.0,0.0,1.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,65.11035329571214,49,
outputs\raw\humaneval_002__deepseek_model__constraint__r4.json,humaneval_002,deepseek_model,constraint,,True,10.0,2.0,0.0,1.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,65.11035329571214,49,
outputs\raw\humaneval_002__deepseek_model__constraint__r5.json,humaneval_002,deepseek_model,constraint,,True,10.0,2.0,0.0,1.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,65.11035329571214,49,
outputs\raw\humaneval_002__deepseek_model__optimized__r1.json,humaneval_002,deepseek_model,optimized,,True,10.0,2.0,0.0,1.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,65.11035329571214,49,
outputs\raw\humaneval_002__deepseek_model__optimized__r2.json,humaneval_002,deepseek_model,optimized,,True,10.0,2.0,0.0,1.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,65.11035329571214,49,
outputs\raw\humaneval_002__deepseek_model__optimized__r3.json,humaneval_002,deepseek_model,optimized,,True,10.0,2.0,0.0,1.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,65.11035329571214,49,
outputs\raw\humaneval_002__deepseek_model__optimized__r4.json,humaneval_002,deepseek_model,optimized,,True,10.0,2.0,0.0,1.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,65.11035329571214,49,
outputs\raw\humaneval_002__deepseek_model__optimized__r5.json,humaneval_002,deepseek_model,optimized,,True,10.0,2.0,0.0,1.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,65.11035329571214,49,
outputs\raw\humaneval_002__deepseek_model__readable__r1.json,humaneval_002,deepseek_model,readable,,True,12.0,4.0,0.0,1.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,91.27654850823647,55,
outputs\raw\humaneval_002__deepseek_model__readable__r2.json,humaneval_002,deepseek_model,readable,,True,12.0,4.0,0.0,1.0,1.0,1.0,1.0,4.754887502163469,0.5,2.3774437510817346,3.0,3.0,0.0015849625007211565,91.27654850823647,55,
