problem_id,task_id,model_name,prompt_name,num_successful_candidates,baseline_file,reranked_file,baseline_repeat_idx,reranked_repeat_idx,baseline_complexity,reranked_complexity,improvement,improved
humaneval_010,HumanEval/10,claude_model,basic,5,humaneval_010__claude_model__basic__r1.json,humaneval_010__claude_model__basic__r1.json,1,1,15.064815,15.064815,0.0,False
humaneval_010,HumanEval/10,claude_model,concise,5,humaneval_010__claude_model__concise__r1.json,humaneval_010__claude_model__concise__r1.json,1,1,15.070423,15.070423,0.0,False
humaneval_010,HumanEval/10,claude_model,constraint,5,humaneval_010__claude_model__constraint__r1.json,humaneval_010__claude_model__constraint__r1.json,1,1,15.064815,15.064815,0.0,False
humaneval_010,HumanEval/10,claude_model,optimized,5,humaneval_010__claude_model__optimized__r1.json,humaneval_010__claude_model__optimized__r1.json,1,1,15.064815,15.064815,0.0,False
humaneval_010,HumanEval/10,claude_model,readable,5,humaneval_010__claude_model__readable__r1.json,humaneval_010__claude_model__readable__r1.json,1,1,15.064815,15.064815,0.0,False
humaneval_010,HumanEval/10,deepseek_model,basic,5,humaneval_010__deepseek_model__basic__r1.json,humaneval_010__deepseek_model__basic__r2.json,1,2,16.085366,15.075269,1.010097,True
humaneval_010,HumanEval/10,deepseek_model,concise,3,humaneval_010__deepseek_model__concise__r1.json,humaneval_010__deepseek_model__concise__r3.json,1,3,16.084337,16.073684,0.010653000000001356,True
humaneval_010,HumanEval/10,deepseek_model,constraint,5,humaneval_010__deepseek_model__constraint__r1.json,humaneval_010__deepseek_model__constraint__r4.json,1,4,15.076087,15.066667,0.009419999999998652,True
humaneval_010,HumanEval/10,deepseek_model,optimized,5,humaneval_010__deepseek_model__optimized__r1.json,humaneval_010__deepseek_model__optimized__r3.json,1,3,16.084337,16.079545,0.004792000000001906,True
humaneval_010,HumanEval/10,deepseek_model,readable,5,humaneval_010__deepseek_model__readable__r1.json,humaneval_010__deepseek_model__readable__r5.json,1,5,15.076087,15.075269,0.0008179999999988752,True
humaneval_010,HumanEval/10,gpt5_model,basic,5,humaneval_010__gpt5_model__basic__r1.json,humaneval_010__gpt5_model__basic__r4.json,1,4,17.058824,15.060345,1.9984790000000014,True
humaneval_010,HumanEval/10,gpt5_model,concise,5,humaneval_010__gpt5_model__concise__r1.json,humaneval_010__gpt5_model__concise__r5.json,1,5,18.061644,15.060345,3.0012990000000013,True
humaneval_010,HumanEval/10,gpt5_model,constraint,5,humaneval_010__gpt5_model__constraint__r1.json,humaneval_010__gpt5_model__constraint__r3.json,1,3,18.049751,15.063636,2.986115,True
humaneval_010,HumanEval/10,gpt5_model,optimized,5,humaneval_010__gpt5_model__optimized__r1.json,humaneval_010__gpt5_model__optimized__r3.json,1,3,17.044944,15.056911,1.9880330000000015,True
humaneval_010,HumanEval/10,gpt5_model,readable,5,humaneval_010__gpt5_model__readable__r1.json,humaneval_010__gpt5_model__readable__r2.json,1,2,17.055556,17.044118,0.011437999999998283,True
humaneval_011,HumanEval/11,claude_model,basic,5,humaneval_011__claude_model__basic__r1.json,humaneval_011__claude_model__basic__r1.json,1,1,11.045455,11.045455,0.0,False
humaneval_011,HumanEval/11,claude_model,concise,5,humaneval_011__claude_model__concise__r1.json,humaneval_011__claude_model__concise__r1.json,1,1,11.047619,11.047619,0.0,False
humaneval_011,HumanEval/11,claude_model,constraint,5,humaneval_011__claude_model__constraint__r1.json,humaneval_011__claude_model__constraint__r1.json,1,1,12.048387,12.048387,0.0,False
humaneval_011,HumanEval/11,claude_model,optimized,5,humaneval_011__claude_model__optimized__r1.json,humaneval_011__claude_model__optimized__r1.json,1,1,11.047619,11.047619,0.0,False
humaneval_011,HumanEval/11,claude_model,readable,5,humaneval_011__claude_model__readable__r1.json,humaneval_011__claude_model__readable__r1.json,1,1,12.048387,12.048387,0.0,False
humaneval_011,HumanEval/11,deepseek_model,basic,5,humaneval_011__deepseek_model__basic__r1.json,humaneval_011__deepseek_model__basic__r1.json,1,1,12.048387,12.048387,0.0,False
humaneval_011,HumanEval/11,deepseek_model,concise,5,humaneval_011__deepseek_model__concise__r1.json,humaneval_011__deepseek_model__concise__r1.json,1,1,11.045455,11.045455,0.0,False
humaneval_011,HumanEval/11,deepseek_model,constraint,5,humaneval_011__deepseek_model__constraint__r1.json,humaneval_011__deepseek_model__constraint__r1.json,1,1,12.044776,12.044776,0.0,False
humaneval_011,HumanEval/11,deepseek_model,optimized,5,humaneval_011__deepseek_model__optimized__r1.json,humaneval_011__deepseek_model__optimized__r4.json,1,4,13.04918,12.053571,0.995609,True
humaneval_011,HumanEval/11,deepseek_model,readable,5,humaneval_011__deepseek_model__readable__r1.json,humaneval_011__deepseek_model__readable__r1.json,1,1,12.048387,12.048387,0.0,False
humaneval_011,HumanEval/11,gpt5_model,basic,5,humaneval_011__gpt5_model__basic__r1.json,humaneval_011__gpt5_model__basic__r1.json,1,1,17.09322,17.09322,0.0,False
humaneval_011,HumanEval/11,gpt5_model,concise,5,humaneval_011__gpt5_model__concise__r1.json,humaneval_011__gpt5_model__concise__r2.json,1,2,14.085366,12.064516,2.020850000000001,True
humaneval_011,HumanEval/11,gpt5_model,constraint,5,humaneval_011__gpt5_model__constraint__r1.json,humaneval_011__gpt5_model__constraint__r5.json,1,5,16.056497,16.049751,0.006745999999999697,True
humaneval_011,HumanEval/11,gpt5_model,optimized,5,humaneval_011__gpt5_model__optimized__r1.json,humaneval_011__gpt5_model__optimized__r5.json,1,5,14.039683,12.064516,1.9751670000000008,True
humaneval_011,HumanEval/11,gpt5_model,readable,5,humaneval_011__gpt5_model__readable__r1.json,humaneval_011__gpt5_model__readable__r3.json,1,3,15.06338,14.049689,1.0136909999999997,True
humaneval_012,HumanEval/12,claude_model,basic,5,humaneval_012__claude_model__basic__r1.json,humaneval_012__claude_model__basic__r1.json,1,1,14.057692,14.057692,0.0,False
humaneval_012,HumanEval/12,claude_model,concise,5,humaneval_012__claude_model__concise__r1.json,humaneval_012__claude_model__concise__r1.json,1,1,14.057692,14.057692,0.0,False
humaneval_012,HumanEval/12,claude_model,constraint,5,humaneval_012__claude_model__constraint__r1.json,humaneval_012__claude_model__constraint__r1.json,1,1,12.078125,12.078125,0.0,False
humaneval_012,HumanEval/12,claude_model,optimized,5,humaneval_012__claude_model__optimized__r1.json,humaneval_012__claude_model__optimized__r5.json,1,5,14.057692,11.073171,2.984520999999999,True
humaneval_012,HumanEval/12,claude_model,readable,5,humaneval_012__claude_model__readable__r1.json,humaneval_012__claude_model__readable__r1.json,1,1,12.078125,12.078125,0.0,False
humaneval_012,HumanEval/12,deepseek_model,basic,5,humaneval_012__deepseek_model__basic__r1.json,humaneval_012__deepseek_model__basic__r2.json,1,2,12.075758,9.081081,2.994677000000001,True
humaneval_012,HumanEval/12,deepseek_model,concise,5,humaneval_012__deepseek_model__concise__r1.json,humaneval_012__deepseek_model__concise__r4.json,1,4,9.085714,9.081081,0.004633000000000109,True
humaneval_012,HumanEval/12,deepseek_model,constraint,5,humaneval_012__deepseek_model__constraint__r1.json,humaneval_012__deepseek_model__constraint__r1.json,1,1,12.075758,12.075758,0.0,False
humaneval_012,HumanEval/12,deepseek_model,optimized,5,humaneval_012__deepseek_model__optimized__r1.json,humaneval_012__deepseek_model__optimized__r4.json,1,4,12.083333,12.078125,0.005207999999999657,True
humaneval_012,HumanEval/12,deepseek_model,readable,5,humaneval_012__deepseek_model__readable__r1.json,humaneval_012__deepseek_model__readable__r1.json,1,1,12.075758,12.075758,0.0,False
humaneval_012,HumanEval/12,gpt5_model,basic,5,humaneval_012__gpt5_model__basic__r1.json,humaneval_012__gpt5_model__basic__r1.json,1,1,11.061728,11.061728,0.0,False
humaneval_012,HumanEval/12,gpt5_model,concise,5,humaneval_012__gpt5_model__concise__r1.json,humaneval_012__gpt5_model__concise__r2.json,1,2,11.053763,9.081081,1.9726820000000007,True
humaneval_012,HumanEval/12,gpt5_model,constraint,5,humaneval_012__gpt5_model__constraint__r1.json,humaneval_012__gpt5_model__constraint__r4.json,1,4,12.063291,12.053191,0.010099999999999554,True
humaneval_012,HumanEval/12,gpt5_model,optimized,5,humaneval_012__gpt5_model__optimized__r1.json,humaneval_012__gpt5_model__optimized__r1.json,1,1,11.061728,11.061728,0.0,False
humaneval_012,HumanEval/12,gpt5_model,readable,5,humaneval_012__gpt5_model__readable__r1.json,humaneval_012__gpt5_model__readable__r3.json,1,3,12.043796,12.043478,0.00031800000000004047,True
humaneval_013,HumanEval/13,claude_model,basic,5,humaneval_013__claude_model__basic__r1.json,humaneval_013__claude_model__basic__r1.json,1,1,10.055556,10.055556,0.0,False
humaneval_013,HumanEval/13,claude_model,concise,5,humaneval_013__claude_model__concise__r1.json,humaneval_013__claude_model__concise__r1.json,1,1,7.043478,7.043478,0.0,False
humaneval_013,HumanEval/13,claude_model,constraint,5,humaneval_013__claude_model__constraint__r1.json,humaneval_013__claude_model__constraint__r1.json,1,1,10.051282,10.051282,0.0,False
humaneval_013,HumanEval/13,claude_model,optimized,5,humaneval_013__claude_model__optimized__r1.json,humaneval_013__claude_model__optimized__r1.json,1,1,10.055556,10.055556,0.0,False
humaneval_013,HumanEval/13,claude_model,readable,5,humaneval_013__claude_model__readable__r1.json,humaneval_013__claude_model__readable__r1.json,1,1,9.04878,9.04878,0.0,False
humaneval_013,HumanEval/13,deepseek_model,basic,5,humaneval_013__deepseek_model__basic__r1.json,humaneval_013__deepseek_model__basic__r1.json,1,1,10.051282,10.051282,0.0,False
humaneval_013,HumanEval/13,deepseek_model,concise,5,humaneval_013__deepseek_model__concise__r1.json,humaneval_013__deepseek_model__concise__r1.json,1,1,10.051282,10.051282,0.0,False
humaneval_013,HumanEval/13,deepseek_model,constraint,5,humaneval_013__deepseek_model__constraint__r1.json,humaneval_013__deepseek_model__constraint__r1.json,1,1,10.034483,10.034483,0.0,False
humaneval_013,HumanEval/13,deepseek_model,optimized,5,humaneval_013__deepseek_model__optimized__r1.json,humaneval_013__deepseek_model__optimized__r1.json,1,1,10.051282,10.051282,0.0,False
humaneval_013,HumanEval/13,deepseek_model,readable,5,humaneval_013__deepseek_model__readable__r1.json,humaneval_013__deepseek_model__readable__r2.json,1,2,10.047619,10.034483,0.01313599999999937,True
humaneval_013,HumanEval/13,gpt5_model,basic,5,humaneval_013__gpt5_model__basic__r1.json,humaneval_013__gpt5_model__basic__r3.json,1,3,11.051282,11.045455,0.005827000000000027,True
humaneval_013,HumanEval/13,gpt5_model,concise,5,humaneval_013__gpt5_model__concise__r1.json,humaneval_013__gpt5_model__concise__r4.json,1,4,12.08,8.04,4.040000000000001,True
humaneval_013,HumanEval/13,gpt5_model,constraint,5,humaneval_013__gpt5_model__constraint__r1.json,humaneval_013__gpt5_model__constraint__r4.json,1,4,16.055249,14.045455,2.0097939999999994,True
humaneval_013,HumanEval/13,gpt5_model,optimized,5,humaneval_013__gpt5_model__optimized__r1.json,humaneval_013__gpt5_model__optimized__r1.json,1,1,8.037037,8.037037,0.0,False
humaneval_013,HumanEval/13,gpt5_model,readable,5,humaneval_013__gpt5_model__readable__r1.json,humaneval_013__gpt5_model__readable__r1.json,1,1,13.04,13.04,0.0,False
humaneval_014,HumanEval/14,claude_model,basic,5,humaneval_014__claude_model__basic__r1.json,humaneval_014__claude_model__basic__r1.json,1,1,10.025641,10.025641,0.0,False
humaneval_014,HumanEval/14,claude_model,concise,5,humaneval_014__claude_model__concise__r1.json,humaneval_014__claude_model__concise__r1.json,1,1,10.027027,10.027027,0.0,False
humaneval_014,HumanEval/14,claude_model,constraint,5,humaneval_014__claude_model__constraint__r1.json,humaneval_014__claude_model__constraint__r1.json,1,1,11.038462,11.038462,0.0,False
humaneval_014,HumanEval/14,claude_model,optimized,5,humaneval_014__claude_model__optimized__r1.json,humaneval_014__claude_model__optimized__r1.json,1,1,10.025641,10.025641,0.0,False
humaneval_014,HumanEval/14,claude_model,readable,5,humaneval_014__claude_model__readable__r1.json,humaneval_014__claude_model__readable__r1.json,1,1,10.035088,10.035088,0.0,False
humaneval_014,HumanEval/14,deepseek_model,basic,5,humaneval_014__deepseek_model__basic__r1.json,humaneval_014__deepseek_model__basic__r1.json,1,1,11.025,11.025,0.0,False
humaneval_014,HumanEval/14,deepseek_model,concise,5,humaneval_014__deepseek_model__concise__r1.json,humaneval_014__deepseek_model__concise__r1.json,1,1,11.025,11.025,0.0,False
humaneval_014,HumanEval/14,deepseek_model,constraint,5,humaneval_014__deepseek_model__constraint__r1.json,humaneval_014__deepseek_model__constraint__r1.json,1,1,11.038462,11.038462,0.0,False
humaneval_014,HumanEval/14,deepseek_model,optimized,5,humaneval_014__deepseek_model__optimized__r1.json,humaneval_014__deepseek_model__optimized__r1.json,1,1,11.025,11.025,0.0,False
humaneval_014,HumanEval/14,deepseek_model,readable,5,humaneval_014__deepseek_model__readable__r1.json,humaneval_014__deepseek_model__readable__r1.json,1,1,11.038462,11.038462,0.0,False
humaneval_014,HumanEval/14,gpt5_model,basic,5,humaneval_014__gpt5_model__basic__r1.json,humaneval_014__gpt5_model__basic__r2.json,1,2,12.0625,11.025,1.0374999999999996,True
humaneval_014,HumanEval/14,gpt5_model,concise,5,humaneval_014__gpt5_model__concise__r1.json,humaneval_014__gpt5_model__concise__r1.json,1,1,11.025,11.025,0.0,False
humaneval_014,HumanEval/14,gpt5_model,constraint,5,humaneval_014__gpt5_model__constraint__r1.json,humaneval_014__gpt5_model__constraint__r3.json,1,3,15.064516,11.034483,4.0300329999999995,True
humaneval_014,HumanEval/14,gpt5_model,optimized,5,humaneval_014__gpt5_model__optimized__r1.json,humaneval_014__gpt5_model__optimized__r5.json,1,5,11.044444,11.025,0.019444000000000017,True
humaneval_014,HumanEval/14,gpt5_model,readable,5,humaneval_014__gpt5_model__readable__r1.json,humaneval_014__gpt5_model__readable__r3.json,1,3,13.052083,12.0625,0.9895829999999997,True
humaneval_015,HumanEval/15,claude_model,basic,5,humaneval_015__claude_model__basic__r1.json,humaneval_015__claude_model__basic__r1.json,1,1,11.033333,11.033333,0.0,False
humaneval_015,HumanEval/15,claude_model,concise,5,humaneval_015__claude_model__concise__r1.json,humaneval_015__claude_model__concise__r1.json,1,1,11.033333,11.033333,0.0,False
humaneval_015,HumanEval/15,claude_model,constraint,5,humaneval_015__claude_model__constraint__r1.json,humaneval_015__claude_model__constraint__r1.json,1,1,10.047619,10.047619,0.0,False
humaneval_015,HumanEval/15,claude_model,optimized,5,humaneval_015__claude_model__optimized__r1.json,humaneval_015__claude_model__optimized__r1.json,1,1,10.038462,10.038462,0.0,False
humaneval_015,HumanEval/15,claude_model,readable,5,humaneval_015__claude_model__readable__r1.json,humaneval_015__claude_model__readable__r1.json,1,1,9.021739,9.021739,0.0,False
humaneval_015,HumanEval/15,deepseek_model,basic,5,humaneval_015__deepseek_model__basic__r1.json,humaneval_015__deepseek_model__basic__r1.json,1,1,11.03125,11.03125,0.0,False
humaneval_015,HumanEval/15,deepseek_model,concise,5,humaneval_015__deepseek_model__concise__r1.json,humaneval_015__deepseek_model__concise__r1.json,1,1,11.033333,11.033333,0.0,False
humaneval_015,HumanEval/15,deepseek_model,constraint,5,humaneval_015__deepseek_model__constraint__r1.json,humaneval_015__deepseek_model__constraint__r1.json,1,1,11.03125,11.03125,0.0,False
humaneval_015,HumanEval/15,deepseek_model,optimized,5,humaneval_015__deepseek_model__optimized__r1.json,humaneval_015__deepseek_model__optimized__r1.json,1,1,11.03125,11.03125,0.0,False
humaneval_015,HumanEval/15,deepseek_model,readable,5,humaneval_015__deepseek_model__readable__r1.json,humaneval_015__deepseek_model__readable__r1.json,1,1,11.03125,11.03125,0.0,False
humaneval_015,HumanEval/15,gpt5_model,basic,5,humaneval_015__gpt5_model__basic__r1.json,humaneval_015__gpt5_model__basic__r2.json,1,2,13.081967,12.069767,1.0122,True
humaneval_015,HumanEval/15,gpt5_model,concise,5,humaneval_015__gpt5_model__concise__r1.json,humaneval_015__gpt5_model__concise__r4.json,1,4,12.073171,12.069767,0.0034039999999997406,True
humaneval_015,HumanEval/15,gpt5_model,constraint,5,humaneval_015__gpt5_model__constraint__r1.json,humaneval_015__gpt5_model__constraint__r1.json,1,1,12.072289,12.072289,0.0,False
humaneval_015,HumanEval/15,gpt5_model,optimized,5,humaneval_015__gpt5_model__optimized__r1.json,humaneval_015__gpt5_model__optimized__r3.json,1,3,12.069767,11.054795,1.0149720000000002,True
humaneval_015,HumanEval/15,gpt5_model,readable,5,humaneval_015__gpt5_model__readable__r1.json,humaneval_015__gpt5_model__readable__r1.json,1,1,12.072464,12.072464,0.0,False
humaneval_016,HumanEval/16,claude_model,basic,5,humaneval_016__claude_model__basic__r1.json,humaneval_016__claude_model__basic__r1.json,1,1,10.045455,10.045455,0.0,False
humaneval_016,HumanEval/16,claude_model,concise,5,humaneval_016__claude_model__concise__r1.json,humaneval_016__claude_model__concise__r1.json,1,1,10.05,10.05,0.0,False
humaneval_016,HumanEval/16,claude_model,constraint,5,humaneval_016__claude_model__constraint__r1.json,humaneval_016__claude_model__constraint__r1.json,1,1,11.052632,11.052632,0.0,False
humaneval_016,HumanEval/16,claude_model,optimized,5,humaneval_016__claude_model__optimized__r1.json,humaneval_016__claude_model__optimized__r1.json,1,1,10.05,10.05,0.0,False
humaneval_016,HumanEval/16,claude_model,readable,5,humaneval_016__claude_model__readable__r1.json,humaneval_016__claude_model__readable__r1.json,1,1,8.03125,8.03125,0.0,False
humaneval_016,HumanEval/16,deepseek_model,basic,5,humaneval_016__deepseek_model__basic__r1.json,humaneval_016__deepseek_model__basic__r1.json,1,1,10.045455,10.045455,0.0,False
humaneval_016,HumanEval/16,deepseek_model,concise,5,humaneval_016__deepseek_model__concise__r1.json,humaneval_016__deepseek_model__concise__r1.json,1,1,10.05,10.05,0.0,False
