file,problem_id,task_id,problem_name,entry_point,model_name,model_id,provider,prompt_name,repeat_idx,ast_status,ast_error_type,ast_error_message,total_nodes,ast_depth,branch_count,loop_count,function_count,control_flow_count,control_flow_ratio,function_names,functional_execution_success,functional_passed,functional_error_type,functional_error_message,functional_traceback,ast_success,z_ast_depth,z_branch_count,z_loop_count,z_function_count,z_control_flow_ratio
humaneval_001__claude_model__basic__r2.json,humaneval_001,HumanEval/1,Separate Paren Groups,separate_paren_groups,claude_model,claude-sonnet-4-6,anthropic,basic,2,success,,,107.0,11.0,3.0,1.0,1.0,5.0,0.046729,"[""separate_paren_groups""]",True,True,,,,True,1.0403257866659523,0.35271883467210013,0.12528863554427352,-0.3158540555843367,-0.47065836594318894
humaneval_001__claude_model__basic__r3.json,humaneval_001,HumanEval/1,Separate Paren Groups,separate_paren_groups,claude_model,claude-sonnet-4-6,anthropic,basic,3,success,,,107.0,11.0,3.0,1.0,1.0,5.0,0.046729,"[""separate_paren_groups""]",True,True,,,,True,1.0403257866659523,0.35271883467210013,0.12528863554427352,-0.3158540555843367,-0.47065836594318894
humaneval_001__claude_model__basic__r4.json,humaneval_001,HumanEval/1,Separate Paren Groups,separate_paren_groups,claude_model,claude-sonnet-4-6,anthropic,basic,4,success,,,107.0,11.0,3.0,1.0,1.0,5.0,0.046729,"[""separate_paren_groups""]",True,True,,,,True,1.0403257866659523,0.35271883467210013,0.12528863554427352,-0.3158540555843367,-0.47065836594318894
humaneval_001__claude_model__basic__r5.json,humaneval_001,HumanEval/1,Separate Paren Groups,separate_paren_groups,claude_model,claude-sonnet-4-6,anthropic,basic,5,success,,,107.0,11.0,3.0,1.0,1.0,5.0,0.046729,"[""separate_paren_groups""]",True,True,,,,True,1.0403257866659523,0.35271883467210013,0.12528863554427352,-0.3158540555843367,-0.47065836594318894
humaneval_001__claude_model__concise__r1.json,humaneval_001,HumanEval/1,Separate Paren Groups,separate_paren_groups,claude_model,claude-sonnet-4-6,anthropic,concise,1,success,,,103.0,9.0,3.0,1.0,1.0,5.0,0.048544,"[""separate_paren_groups""]",True,True,,,,True,-0.13805475638678374,0.35271883467210013,0.12528863554427352,-0.3158540555843367,-0.40724957081682095
humaneval_001__claude_model__concise__r2.json,humaneval_001,HumanEval/1,Separate Paren Groups,separate_paren_groups,claude_model,claude-sonnet-4-6,anthropic,concise,2,success,,,103.0,9.0,3.0,1.0,1.0,5.0,0.048544,"[""separate_paren_groups""]",True,True,,,,True,-0.13805475638678374,0.35271883467210013,0.12528863554427352,-0.3158540555843367,-0.40724957081682095
humaneval_001__claude_model__concise__r3.json,humaneval_001,HumanEval/1,Separate Paren Groups,separate_paren_groups,claude_model,claude-sonnet-4-6,anthropic,concise,3,success,,,103.0,9.0,3.0,1.0,1.0,5.0,0.048544,"[""separate_paren_groups""]",True,True,,,,True,-0.13805475638678374,0.35271883467210013,0.12528863554427352,-0.3158540555843367,-0.40724957081682095
humaneval_001__claude_model__concise__r4.json,humaneval_001,HumanEval/1,Separate Paren Groups,separate_paren_groups,claude_model,claude-sonnet-4-6,anthropic,concise,4,success,,,95.0,9.0,3.0,1.0,1.0,5.0,0.052632,"[""separate_paren_groups""]",True,True,,,,True,-0.13805475638678374,0.35271883467210013,0.12528863554427352,-0.3158540555843367,-0.26443130388756875
humaneval_001__claude_model__concise__r5.json,humaneval_001,HumanEval/1,Separate Paren Groups,separate_paren_groups,claude_model,claude-sonnet-4-6,anthropic,concise,5,success,,,103.0,9.0,3.0,1.0,1.0,5.0,0.048544,"[""separate_paren_groups""]",True,True,,,,True,-0.13805475638678374,0.35271883467210013,0.12528863554427352,-0.3158540555843367,-0.40724957081682095
humaneval_001__claude_model__constraint__r1.json,humaneval_001,HumanEval/1,Separate Paren Groups,separate_paren_groups,claude_model,claude-sonnet-4-6,anthropic,constraint,1,success,,,107.0,11.0,3.0,1.0,1.0,5.0,0.046729,"[""separate_paren_groups""]",True,True,,,,True,1.0403257866659523,0.35271883467210013,0.12528863554427352,-0.3158540555843367,-0.47065836594318894
humaneval_001__claude_model__constraint__r2.json,humaneval_001,HumanEval/1,Separate Paren Groups,separate_paren_groups,claude_model,claude-sonnet-4-6,anthropic,constraint,2,success,,,107.0,11.0,3.0,1.0,1.0,5.0,0.046729,"[""separate_paren_groups""]",True,True,,,,True,1.0403257866659523,0.35271883467210013,0.12528863554427352,-0.3158540555843367,-0.47065836594318894
humaneval_001__claude_model__constraint__r3.json,humaneval_001,HumanEval/1,Separate Paren Groups,separate_paren_groups,claude_model,claude-sonnet-4-6,anthropic,constraint,3,success,,,107.0,11.0,3.0,1.0,1.0,5.0,0.046729,"[""separate_paren_groups""]",True,True,,,,True,1.0403257866659523,0.35271883467210013,0.12528863554427352,-0.3158540555843367,-0.47065836594318894
humaneval_001__claude_model__constraint__r4.json,humaneval_001,HumanEval/1,Separate Paren Groups,separate_paren_groups,claude_model,claude-sonnet-4-6,anthropic,constraint,4,success,,,107.0,11.0,3.0,1.0,1.0,5.0,0.046729,"[""separate_paren_groups""]",True,True,,,,True,1.0403257866659523,0.35271883467210013,0.12528863554427352,-0.3158540555843367,-0.47065836594318894
humaneval_001__claude_model__constraint__r5.json,humaneval_001,HumanEval/1,Separate Paren Groups,separate_paren_groups,claude_model,claude-sonnet-4-6,anthropic,constraint,5,success,,,107.0,11.0,3.0,1.0,1.0,5.0,0.046729,"[""separate_paren_groups""]",True,True,,,,True,1.0403257866659523,0.35271883467210013,0.12528863554427352,-0.3158540555843367,-0.47065836594318894
humaneval_001__claude_model__optimized__r1.json,humaneval_001,HumanEval/1,Separate Paren Groups,separate_paren_groups,claude_model,claude-sonnet-4-6,anthropic,optimized,1,success,,,104.0,11.0,4.0,1.0,1.0,7.0,0.067308,"[""separate_paren_groups""]",True,True,,,,True,1.0403257866659523,0.770721952111924,0.12528863554427352,-0.3158540555843367,0.248289069266469
humaneval_001__claude_model__optimized__r2.json,humaneval_001,HumanEval/1,Separate Paren Groups,separate_paren_groups,claude_model,claude-sonnet-4-6,anthropic,optimized,2,success,,,104.0,11.0,4.0,1.0,1.0,7.0,0.067308,"[""separate_paren_groups""]",True,True,,,,True,1.0403257866659523,0.770721952111924,0.12528863554427352,-0.3158540555843367,0.248289069266469
humaneval_001__claude_model__optimized__r3.json,humaneval_001,HumanEval/1,Separate Paren Groups,separate_paren_groups,claude_model,claude-sonnet-4-6,anthropic,optimized,3,success,,,109.0,13.0,4.0,1.0,1.0,6.0,0.055046,"[""separate_paren_groups""]",True,True,,,,True,2.218706329718688,0.770721952111924,0.12528863554427352,-0.3158540555843367,-0.1800958595707354
humaneval_001__claude_model__optimized__r4.json,humaneval_001,HumanEval/1,Separate Paren Groups,separate_paren_groups,claude_model,claude-sonnet-4-6,anthropic,optimized,4,success,,,104.0,11.0,4.0,1.0,1.0,7.0,0.067308,"[""separate_paren_groups""]",True,True,,,,True,1.0403257866659523,0.770721952111924,0.12528863554427352,-0.3158540555843367,0.248289069266469
humaneval_001__claude_model__optimized__r5.json,humaneval_001,HumanEval/1,Separate Paren Groups,separate_paren_groups,claude_model,claude-sonnet-4-6,anthropic,optimized,5,success,,,104.0,11.0,4.0,1.0,1.0,7.0,0.067308,"[""separate_paren_groups""]",True,True,,,,True,1.0403257866659523,0.770721952111924,0.12528863554427352,-0.3158540555843367,0.248289069266469
humaneval_001__claude_model__readable__r1.json,humaneval_001,HumanEval/1,Separate Paren Groups,separate_paren_groups,claude_model,claude-sonnet-4-6,anthropic,readable,1,success,,,97.0,11.0,3.0,1.0,1.0,5.0,0.051546,"[""separate_paren_groups""]",True,True,,,,True,1.0403257866659523,0.35271883467210013,0.12528863554427352,-0.3158540555843367,-0.30237177303756074
humaneval_001__claude_model__readable__r2.json,humaneval_001,HumanEval/1,Separate Paren Groups,separate_paren_groups,claude_model,claude-sonnet-4-6,anthropic,readable,2,success,,,97.0,11.0,3.0,1.0,1.0,5.0,0.051546,"[""separate_paren_groups""]",True,True,,,,True,1.0403257866659523,0.35271883467210013,0.12528863554427352,-0.3158540555843367,-0.30237177303756074
humaneval_001__claude_model__readable__r3.json,humaneval_001,HumanEval/1,Separate Paren Groups,separate_paren_groups,claude_model,claude-sonnet-4-6,anthropic,readable,3,success,,,97.0,11.0,3.0,1.0,1.0,5.0,0.051546,"[""separate_paren_groups""]",True,True,,,,True,1.0403257866659523,0.35271883467210013,0.12528863554427352,-0.3158540555843367,-0.30237177303756074
humaneval_001__claude_model__readable__r4.json,humaneval_001,HumanEval/1,Separate Paren Groups,separate_paren_groups,claude_model,claude-sonnet-4-6,anthropic,readable,4,success,,,97.0,11.0,3.0,1.0,1.0,5.0,0.051546,"[""separate_paren_groups""]",True,True,,,,True,1.0403257866659523,0.35271883467210013,0.12528863554427352,-0.3158540555843367,-0.30237177303756074
humaneval_001__claude_model__readable__r5.json,humaneval_001,HumanEval/1,Separate Paren Groups,separate_paren_groups,claude_model,claude-sonnet-4-6,anthropic,readable,5,success,,,97.0,11.0,3.0,1.0,1.0,5.0,0.051546,"[""separate_paren_groups""]",True,True,,,,True,1.0403257866659523,0.35271883467210013,0.12528863554427352,-0.3158540555843367,-0.30237177303756074
humaneval_001__deepseek_model__basic__r1.json,humaneval_001,HumanEval/1,Separate Paren Groups,separate_paren_groups,deepseek_model,deepseek-chat,deepseek,basic,1,success,,,93.0,9.0,3.0,1.0,1.0,5.0,0.053763,"[""separate_paren_groups""]",True,True,,,,True,-0.13805475638678374,0.35271883467210013,0.12528863554427352,-0.3158540555843367,-0.224918715850146
humaneval_001__deepseek_model__basic__r2.json,humaneval_001,HumanEval/1,Separate Paren Groups,separate_paren_groups,deepseek_model,deepseek-chat,deepseek,basic,2,success,,,95.0,9.0,2.0,1.0,1.0,4.0,0.042105,"[""separate_paren_groups""]",True,True,,,,True,-0.13805475638678374,-0.0652842827677238,0.12528863554427352,-0.3158540555843367,-0.6322023156205037
humaneval_001__deepseek_model__basic__r3.json,humaneval_001,HumanEval/1,Separate Paren Groups,separate_paren_groups,deepseek_model,deepseek-chat,deepseek,basic,3,success,,,95.0,9.0,2.0,1.0,1.0,4.0,0.042105,"[""separate_paren_groups""]",True,True,,,,True,-0.13805475638678374,-0.0652842827677238,0.12528863554427352,-0.3158540555843367,-0.6322023156205037
humaneval_001__deepseek_model__basic__r4.json,humaneval_001,HumanEval/1,Separate Paren Groups,separate_paren_groups,deepseek_model,deepseek-chat,deepseek,basic,4,success,,,95.0,9.0,2.0,1.0,1.0,4.0,0.042105,"[""separate_paren_groups""]",True,True,,,,True,-0.13805475638678374,-0.0652842827677238,0.12528863554427352,-0.3158540555843367,-0.6322023156205037
humaneval_001__deepseek_model__basic__r5.json,humaneval_001,HumanEval/1,Separate Paren Groups,separate_paren_groups,deepseek_model,deepseek-chat,deepseek,basic,5,success,,,91.0,9.0,3.0,1.0,1.0,5.0,0.054945,"[""separate_paren_groups""]",True,True,,,,True,-0.13805475638678374,0.35271883467210013,0.12528863554427352,-0.3158540555843367,-0.18362439307363512
humaneval_001__deepseek_model__concise__r1.json,humaneval_001,HumanEval/1,Separate Paren Groups,separate_paren_groups,deepseek_model,deepseek-chat,deepseek,concise,1,success,,,106.0,11.0,3.0,1.0,1.0,5.0,0.04717,"[""separate_paren_groups""]",True,True,,,,True,1.0403257866659523,0.35271883467210013,0.12528863554427352,-0.3158540555843367,-0.45525160084636906
humaneval_001__deepseek_model__concise__r2.json,humaneval_001,HumanEval/1,Separate Paren Groups,separate_paren_groups,deepseek_model,deepseek-chat,deepseek,concise,2,success,,,106.0,11.0,3.0,1.0,1.0,5.0,0.04717,"[""separate_paren_groups""]",True,True,,,,True,1.0403257866659523,0.35271883467210013,0.12528863554427352,-0.3158540555843367,-0.45525160084636906
humaneval_001__deepseek_model__concise__r3.json,humaneval_001,HumanEval/1,Separate Paren Groups,separate_paren_groups,deepseek_model,deepseek-chat,deepseek,concise,3,success,,,106.0,11.0,3.0,1.0,1.0,5.0,0.04717,"[""separate_paren_groups""]",True,True,,,,True,1.0403257866659523,0.35271883467210013,0.12528863554427352,-0.3158540555843367,-0.45525160084636906
humaneval_001__deepseek_model__concise__r4.json,humaneval_001,HumanEval/1,Separate Paren Groups,separate_paren_groups,deepseek_model,deepseek-chat,deepseek,concise,4,success,,,106.0,11.0,3.0,1.0,1.0,5.0,0.04717,"[""separate_paren_groups""]",True,True,,,,True,1.0403257866659523,0.35271883467210013,0.12528863554427352,-0.3158540555843367,-0.45525160084636906
humaneval_001__deepseek_model__concise__r5.json,humaneval_001,HumanEval/1,Separate Paren Groups,separate_paren_groups,deepseek_model,deepseek-chat,deepseek,concise,5,success,,,106.0,11.0,3.0,1.0,1.0,5.0,0.04717,"[""separate_paren_groups""]",True,True,,,,True,1.0403257866659523,0.35271883467210013,0.12528863554427352,-0.3158540555843367,-0.45525160084636906
humaneval_001__deepseek_model__constraint__r1.json,humaneval_001,HumanEval/1,Separate Paren Groups,separate_paren_groups,deepseek_model,deepseek-chat,deepseek,constraint,1,success,,,107.0,11.0,3.0,1.0,1.0,5.0,0.046729,"[""separate_paren_groups""]",True,True,,,,True,1.0403257866659523,0.35271883467210013,0.12528863554427352,-0.3158540555843367,-0.47065836594318894
humaneval_001__deepseek_model__constraint__r2.json,humaneval_001,HumanEval/1,Separate Paren Groups,separate_paren_groups,deepseek_model,deepseek-chat,deepseek,constraint,2,success,,,101.0,9.0,3.0,1.0,1.0,5.0,0.049505,"[""separate_paren_groups""]",True,True,,,,True,-0.13805475638678374,0.35271883467210013,0.12528863554427352,-0.3158540555843367,-0.3736760985763582
humaneval_001__deepseek_model__constraint__r3.json,humaneval_001,HumanEval/1,Separate Paren Groups,separate_paren_groups,deepseek_model,deepseek-chat,deepseek,constraint,3,success,,,107.0,11.0,3.0,1.0,1.0,5.0,0.046729,"[""separate_paren_groups""]",True,True,,,,True,1.0403257866659523,0.35271883467210013,0.12528863554427352,-0.3158540555843367,-0.47065836594318894
humaneval_001__deepseek_model__constraint__r4.json,humaneval_001,HumanEval/1,Separate Paren Groups,separate_paren_groups,deepseek_model,deepseek-chat,deepseek,constraint,4,success,,,99.0,9.0,3.0,1.0,1.0,5.0,0.050505,"[""separate_paren_groups""]",True,True,,,,True,-0.13805475638678374,0.35271883467210013,0.12528863554427352,-0.3158540555843367,-0.3387401233001223
humaneval_001__deepseek_model__constraint__r5.json,humaneval_001,HumanEval/1,Separate Paren Groups,separate_paren_groups,deepseek_model,deepseek-chat,deepseek,constraint,5,success,,,107.0,11.0,3.0,1.0,1.0,5.0,0.046729,"[""separate_paren_groups""]",True,True,,,,True,1.0403257866659523,0.35271883467210013,0.12528863554427352,-0.3158540555843367,-0.47065836594318894
humaneval_001__deepseek_model__optimized__r1.json,humaneval_001,HumanEval/1,Separate Paren Groups,separate_paren_groups,deepseek_model,deepseek-chat,deepseek,optimized,1,success,,,90.0,10.0,3.0,1.0,1.0,6.0,0.066667,"[""separate_paren_groups""]",True,True,,,,True,0.4511355151395842,0.35271883467210013,0.12528863554427352,-0.3158540555843367,0.22589510911440172
humaneval_001__deepseek_model__optimized__r2.json,humaneval_001,HumanEval/1,Separate Paren Groups,separate_paren_groups,deepseek_model,deepseek-chat,deepseek,optimized,2,success,,,106.0,11.0,3.0,1.0,1.0,5.0,0.04717,"[""separate_paren_groups""]",True,True,,,,True,1.0403257866659523,0.35271883467210013,0.12528863554427352,-0.3158540555843367,-0.45525160084636906
humaneval_001__deepseek_model__optimized__r3.json,humaneval_001,HumanEval/1,Separate Paren Groups,separate_paren_groups,deepseek_model,deepseek-chat,deepseek,optimized,3,success,,,106.0,11.0,3.0,1.0,1.0,5.0,0.04717,"[""separate_paren_groups""]",True,True,,,,True,1.0403257866659523,0.35271883467210013,0.12528863554427352,-0.3158540555843367,-0.45525160084636906
humaneval_001__deepseek_model__optimized__r4.json,humaneval_001,HumanEval/1,Separate Paren Groups,separate_paren_groups,deepseek_model,deepseek-chat,deepseek,optimized,4,success,,,104.0,11.0,4.0,1.0,1.0,7.0,0.067308,"[""separate_paren_groups""]",True,True,,,,True,1.0403257866659523,0.770721952111924,0.12528863554427352,-0.3158540555843367,0.248289069266469
humaneval_001__deepseek_model__optimized__r5.json,humaneval_001,HumanEval/1,Separate Paren Groups,separate_paren_groups,deepseek_model,deepseek-chat,deepseek,optimized,5,success,,,106.0,11.0,3.0,1.0,1.0,5.0,0.04717,"[""separate_paren_groups""]",True,True,,,,True,1.0403257866659523,0.35271883467210013,0.12528863554427352,-0.3158540555843367,-0.45525160084636906
humaneval_001__deepseek_model__readable__r1.json,humaneval_001,HumanEval/1,Separate Paren Groups,separate_paren_groups,deepseek_model,deepseek-chat,deepseek,readable,1,success,,,99.0,9.0,3.0,1.0,1.0,5.0,0.050505,"[""separate_paren_groups""]",True,True,,,,True,-0.13805475638678374,0.35271883467210013,0.12528863554427352,-0.3158540555843367,-0.3387401233001223
humaneval_001__deepseek_model__readable__r2.json,humaneval_001,HumanEval/1,Separate Paren Groups,separate_paren_groups,deepseek_model,deepseek-chat,deepseek,readable,2,success,,,93.0,9.0,3.0,1.0,1.0,5.0,0.053763,"[""separate_paren_groups""]",True,True,,,,True,-0.13805475638678374,0.35271883467210013,0.12528863554427352,-0.3158540555843367,-0.224918715850146
humaneval_001__deepseek_model__readable__r3.json,humaneval_001,HumanEval/1,Separate Paren Groups,separate_paren_groups,deepseek_model,deepseek-chat,deepseek,readable,3,success,,,99.0,9.0,3.0,1.0,1.0,5.0,0.050505,"[""separate_paren_groups""]",True,True,,,,True,-0.13805475638678374,0.35271883467210013,0.12528863554427352,-0.3158540555843367,-0.3387401233001223
humaneval_001__deepseek_model__readable__r4.json,humaneval_001,HumanEval/1,Separate Paren Groups,separate_paren_groups,deepseek_model,deepseek-chat,deepseek,readable,4,success,,,101.0,9.0,3.0,1.0,1.0,5.0,0.049505,"[""separate_paren_groups""]",True,True,,,,True,-0.13805475638678374,0.35271883467210013,0.12528863554427352,-0.3158540555843367,-0.3736760985763582
humaneval_001__deepseek_model__readable__r5.json,humaneval_001,HumanEval/1,Separate Paren Groups,separate_paren_groups,deepseek_model,deepseek-chat,deepseek,readable,5,success,,,93.0,9.0,3.0,1.0,1.0,5.0,0.053763,"[""separate_paren_groups""]",True,True,,,,True,-0.13805475638678374,0.35271883467210013,0.12528863554427352,-0.3158540555843367,-0.224918715850146
humaneval_001__gpt5_model__basic__r1.json,humaneval_001,HumanEval/1,Separate Paren Groups,separate_paren_groups,gpt5_model,gpt-5-mini,openai,basic,1,success,,,140.0,10.0,5.0,1.0,1.0,9.0,0.064286,"[""separate_paren_groups""]",True,True,,,,True,0.4511355151395842,1.188725069551748,0.12528863554427352,-0.3158540555843367,0.14271255198168384
humaneval_001__gpt5_model__basic__r2.json,humaneval_001,HumanEval/1,Separate Paren Groups,separate_paren_groups,gpt5_model,gpt-5-mini,openai,basic,2,success,,,172.0,11.0,7.0,1.0,1.0,10.0,0.05814,"[""separate_paren_groups""]",True,True,,,,True,1.0403257866659523,2.0247313044313957,0.12528863554427352,-0.3158540555843367,-0.07200395206606168
